"FORMULARIO","CODIGO_ACCIDENTE","FECHA_OCURRENCIA_ACC","HORA_OCURRENCIA_ACC","ANO_OCURRENCIA_ACC","MES_OCURRENCIA_ACC","DIA_OCURRENCIA_ACC","DIRECCION","GRAVEDAD","CLASE_ACC","LOCALIDAD","MUNICIPIO","FECHA_HORA_ACC","LATITUD","LONGITUD"
"A001513953","10581339","2022/09/22","10:00:00","2022","SEPTIEMBRE","JUEVES","KR 87 -CL 57  S","CON HERIDOS","CHOQUE","BOSA","BOGOTA DC","2022/09/22 09:59:59+00","4.623","-74.185"
"A001130731","10508052","2020/01/11","9:22:00","2020","ENERO","SABADO","CL 6-KR 30","SOLO DANOS","CHOQUE","LOS MARTIRES","BOGOTA DC","2020/01/11 09:21:59+00","4.60666703","-74.09831704"
"A000908468","10473359","2019/01/20","14:00:00","2019","ENERO","DOMINGO","CL 59-KR 82G ","CON HERIDOS","VOLCAMIENTO","BOSA","BOGOTA DC","2019/01/20 14:00:00+00","4.61699564","-74.18544822"
"A001025563","10485914","2019/05/23","18:15:00","2019","MAYO","JUEVES","CL 26-KR 69C","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2019/05/23 18:14:59+00","4.66004177","-74.10821484"
"A000603505","4480367","2017/05/02","7:10:00","2017","MAYO","MARTES","CL 80-KR 114","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2017/05/02 07:09:59+00","4.72222083","-74.12134703"
"A001344442","10551378","2021/10/04","17:11:00","2021","OCTUBRE","LUNES","KR 80 -CL 2  S","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2021/10/04 17:11:00+00","4.631","-74.155"
"A000201007","4413179","2015/05/16","15:12:00","2015","MAYO","SABADO","AC 80-KR 94","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2015/05/16 15:11:59+00","4.7063805","-74.10788151"
"A001306064","10547432","2021/08/18","6:55:00","2021","AGOSTO","MIERCOLES","KR 136 A A-CL 145 ","CON HERIDOS","ATROPELLO","SUBA","BOGOTA DC","2021/08/18 06:55:00+00","4.75470319","-74.10912446"
"A000649135","4487124","2017/07/11","9:30:00","2017","JULIO","MARTES","KR 30-CL 72","CON MUERTOS","ATROPELLO","BARRIOS UNIDOS","BOGOTA DC","2017/07/11 09:30:00+00","4.66766571","-74.07319925"
"A001176981","10517315","2020/06/10","9:20:00","2020","JUNIO","MIERCOLES","KR 34-CL ","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2020/06/10 09:20:00+00","4.60500776","-74.10615592"
"A000972715","10484973","2019/05/17","14:00:00","2019","MAYO","VIERNES","KR 11-CL 95B ","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2019/05/17 14:00:00+00","4.66571903","-74.02096237"
"A18604","4467447","2016/12/12","13:00:00","2016","DICIEMBRE","LUNES","AV AVENIDA CIUDAD DE CALI-CL 6","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2016/12/12 12:59:59+00","4.64052403","-74.15674985"
"A001030146","10491288","2019/07/19","8:26:00","2019","JULIO","VIERNES","DG 2-KR 60","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2019/07/19 08:26:00+00","4.6186305","-74.12341624"
"A001518975","10585697","2022/12/24","10:30:00","2022","DICIEMBRE","SABADO","AC 3-KR 72","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2022/12/24 10:30:00+00","4.6257726","-74.13842944"
"A000476163","4462751","2016/11/01","14:35:00","2016","NOVIEMBRE","MARTES","CL 13-KR 68D","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2016/11/01 14:35:00+00","4.64109373","-74.12295452"
"A001240828","10534339","2021/02/27","14:32:00","2021","FEBRERO","SABADO","KR 30-CL 63","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2021/02/27 14:32:00+00","4.65235922","-74.07833151"
"A000477491","4463143","2016/11/07","21:30:00","2016","NOVIEMBRE","LUNES","AV AVENIDA BOYACA-AC 8","CON HERIDOS","ATROPELLO","KENNEDY","BOGOTA DC","2016/11/07 21:30:00+00","4.63679433","-74.13702691"
"A000642654","4492126","2017/08/31","7:30:00","2017","AGOSTO","JUEVES","AV AVENIDA CIUDAD DE CALI-CL 38 S","CON HERIDOS","ATROPELLO","KENNEDY","BOGOTA DC","2017/08/31 07:30:00+00","4.63447326","-74.16293405"
"A001518260","10585279","2022/12/16","15:43:00","2022","DICIEMBRE","VIERNES","KR 80-CL 9","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2022/12/16 15:43:00+00","4.64407544","-74.14331106"
"A000553394","4470730","2017/01/23","13:00:00","2017","ENERO","LUNES","KR 114-CL 143","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2017/01/23 12:59:59+00","4.74896989","-74.10322981"
"A4447","4408055","2015/03/19","21:50:00","2015","MARZO","JUEVES","KR 30-CL 56","SOLO DANOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2015/03/19 21:49:59+00","4.64614987","-74.07902726"
"A001303041","10544185","2021/07/10","7:50:00","2021","JULIO","SABADO","CL 17  S- KR 12 A ","CON HERIDOS","CHOQUE","ANTONIO NARINO","BOGOTA DC","2021/07/10 07:50:00+00","4.58115026","-74.09607481"
"A11786","4413598","2015/05/22","11:50:00","2015","MAYO","VIERNES","CL 129-KR 45A","CON HERIDOS","CAIDA DE OCUPANTE","SUBA","BOGOTA DC","2015/05/22 11:50:00+00","4.71566481","-74.05365324"
"A001131492","10509021","2020/01/24","11:40:00","2020","ENERO","VIERNES","CL 46-KR 88C S","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2020/01/24 11:39:59+00","4.63273663","-74.17636947"
"A001447353","10567317","2022/04/01","8:00:00","2022","ABRIL","VIERNES","CL 24 -KR 44 A ","SOLO DANOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2022/04/01 08:00:00+00","4.634","-74.095"
"A8894","4418167","2015/07/14","13:00:00","2015","JULIO","MARTES","KR 14-CL 69G S","SOLO DANOS","CHOQUE","USME","BOGOTA DC","2015/07/14 12:59:59+00","4.5240071","-74.11816126"
"A000965785","10477838","2019/03/06","17:00:00","2019","MARZO","MIERCOLES","TR 93-AC 5","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2019/03/06 17:00:00+00","4.68555299","-74.12391713"
"A000340192","4435897","2016/02/04","8:30:00","2016","FEBRERO","JUEVES","KR 111C-CL 68A","CON HERIDOS","ATROPELLO","ENGATIVA","BOGOTA DC","2016/02/04 08:29:59+00","4.70611391","-74.13148517"
"A001060887","10505217","2019/12/07","21:40:00","2019","DICIEMBRE","SABADO","KR 15-CL 100","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2019/12/07 21:40:00+00","4.68566621","-74.04786021"
"A001027844","10488238","2019/06/17","23:50:00","2019","JUNIO","LUNES","CL 1-KR 1","SOLO DANOS","VOLCAMIENTO","LOS MARTIRES","BOGOTA DC","2019/06/17 23:50:00+00","4.5928256","-74.0914607"
"A000971451","10485137","2019/05/17","8:30:00","2019","MAYO","VIERNES","AC 24-KR 69","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2019/05/17 08:29:59+00","4.65467776","-74.11161042"
"A001387342","10558577","2021/12/15","23:14:00","2021","DICIEMBRE","MIERCOLES","CL 24 -KR 102 ","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2021/12/15 23:13:59+00","4.68269135","-74.13558197"
"A000281307","4436103","2016/02/06","17:20:00","2016","FEBRERO","SABADO","CL 13-KR 12","SOLO DANOS","CHOQUE","SANTA FE","BOGOTA DC","2016/02/06 17:19:59+00","4.60253482","-74.07828474"
"A001128675","10516825","2020/06/03","10:30:00","2020","JUNIO","MIERCOLES","KR 30-CL 26","SOLO DANOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2020/06/03 10:30:00+00","4.62715136","-74.08114037"
"A000867350","10457928","2018/08/19","17:30:00","2018","AGOSTO","DOMINGO","CL 127-KR 1","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2018/08/19 17:29:59+00","4.70427328","-74.04285716"
"A000600015","4476443","2017/03/21","18:27:00","2017","MARZO","MARTES","KR 68C-CL 80","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2017/03/21 18:27:00+00","4.6851052","-74.08020281"
"A001447123","10567332","2022/03/28","17:09:00","2022","MARZO","LUNES","KR 68 -CL 63 ","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2022/03/28 17:09:00+00","4.666","-74.093"
"A000757968","4507778","2018/02/08","17:56:00","2018","FEBRERO","JUEVES","CL 4D-KR 5","CON HERIDOS","ATROPELLO","PUENTE ARANDA","BOGOTA DC","2018/02/08 17:55:59+00","4.61906297","-74.11292096"
"A000762707","4512130","2018/03/17","11:50:00","2018","MARZO","SABADO","KR 7-CL 63","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2018/03/17 11:50:00+00","4.64793668","-74.05979803"
"A000606110","4483598","2017/06/02","11:30:00","2017","JUNIO","VIERNES","CL 80B-KR 17A","CON HERIDOS","ATROPELLO","CIUDAD BOLIVAR","BOGOTA DC","2017/06/02 11:29:59+00","4.53581313","-74.14072717"
"A000340565","4436675","2016/02/13","8:40:00","2016","FEBRERO","SABADO","AV AVENIDA BOYACA-CL 13","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2016/02/13 08:39:59+00","4.6492815","-74.12665498"
"A13466","4421671","2015/08/24","15:00:00","2015","AGOSTO","LUNES","CL 61-KR 3B","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2015/08/24 15:00:00+00","4.64509077","-74.05789781"
"A001341401","10548769","2021/09/03","16:30:00","2021","SEPTIEMBRE","VIERNES","CL 13 -KR 60 ","CON HERIDOS","ATROPELLO","PUENTE ARANDA","BOGOTA DC","2021/09/03 16:30:00+00","4.63204648","-74.11238832"
"A001136139","10514753","2020/03/18","8:30:00","2020","MARZO","MIERCOLES","AV AVENIDA SUBA-CL 120","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2020/03/18 08:29:59+00","4.70658555","-74.07128731"
"A001130071","10507375","2019/12/30","11:30:00","2019","DICIEMBRE","LUNES","CL 48-KR 1G S","CON HERIDOS","ATROPELLO","RAFAEL URIBE URIBE","BOGOTA DC","2019/12/30 11:29:59+00","4.5467","-74.1064"
"A001239859","10532958","2021/02/08","10:40:00","2021","FEBRERO","LUNES","CL 48 P S- KR 5","CON HERIDOS","ATROPELLO","RAFAEL URIBE URIBE","BOGOTA DC","2021/02/08 10:40:00+00","4.55526635","-74.11251724"
"A001447043","10567341","2022/03/31","8:34:00","2022","MARZO","JUEVES","AC 80 -KR 86 ","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2022/03/31 08:34:00+00","4.703","-74.101"
"A000278077","4431525","2015/12/07","14:40:00","2015","DICIEMBRE","LUNES","AK 68-CL 4B","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2015/12/07 14:39:59+00","4.62530951","-74.12374628"
"A001180651","10520966","2020/09/23","1:35:00","2020","SEPTIEMBRE","MIERCOLES","CL 131-KR 102","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2020/09/23 01:34:59+00","4.73333755","-74.09797414"
"A001347504","10554462","2021/11/07","5:18:00","2021","NOVIEMBRE","DOMINGO","CL 59  S- KR 78 C ","CON HERIDOS","CHOQUE","BOSA","BOGOTA DC","2021/11/07 05:18:00+00","4.60330311","-74.17932296"
"A001394140","10566404","2022/03/18","13:30:00","2022","MARZO","VIERNES","KR 7 -CL 106 ","CON HERIDOS","CHOQUE","USAQUEN","BOGOTA DC","2022/03/18 13:30:00+00","4.685","-74.036"
"A001340944","10548908","2021/09/04","16:30:00","2021","SEPTIEMBRE","SABADO","KR 8 -CL 17  S","SOLO DANOS","CHOQUE","SAN CRISTOBAL","BOGOTA DC","2021/09/04 16:30:00+00","4.57689092","-74.09072625"
"A000755742","4505107","2018/01/10","17:30:00","2018","ENERO","MIERCOLES","KR 109A-CL 6","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2018/01/10 17:29:59+00","4.70183846","-74.12949531"
"A001179098","10523483","2020/08/17","18:30:00","2020","AGOSTO","LUNES","KR 68-CL 3B","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2020/08/17 18:30:00+00","4.6248","-74.1239"
"A001386453","10557360","2021/12/02","18:50:00","2021","DICIEMBRE","JUEVES","CL 80 -KR 94 ","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2021/12/02 18:49:59+00","4.70668864","-74.10886597"
"A000817781","10450295","2018/06/08","8:15:00","2018","JUNIO","VIERNES","AV AVENIDA CIUDAD DE CALI-CL 24F","CON HERIDOS","CHOQUE","FONTIBON","BOGOTA DC","2018/06/08 08:15:00+00","4.67471663","-74.12309382"
"A000905505","10469789","2018/12/10","6:10:00","2018","DICIEMBRE","LUNES","CL 17F-KR 12","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2018/12/10 06:10:00+00","4.69065317","-74.15952701"
"A000408471","4453117","2016/08/02","14:50:00","2016","AGOSTO","MARTES","CL 63-KR 26","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2016/08/02 14:50:00+00","4.65115668","-74.07349155"
"A000871096","10461405","2018/09/21","16:00:00","2018","SEPTIEMBRE","VIERNES","CL 13-KR 10","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2018/09/21 15:59:59+00","4.67260703","-74.15252309"
"A001032231","10492711","2019/08/03","18:30:00","2019","AGOSTO","SABADO","CL 64BIS-KR 8","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2019/08/03 18:30:00+00","4.68544906","-74.11326587"
"A001299561","10539613","2021/05/10","14:00:00","2021","MAYO","LUNES","CL 56 F S- KR 102","CON HERIDOS","ATROPELLO","BOSA","BOGOTA DC","2021/05/10 14:00:00+00","4.6416289","-74.19476429"
"A5453","4413988","2015/05/27","7:45:00","2015","MAYO","MIERCOLES","KR 68F-CL 38C S","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2015/05/27 07:44:59+00","4.60344018","-74.13761763"
"A001232816","10527841","2020/11/28","21:13:00","2020","NOVIEMBRE","SABADO","CL 44-KR 14 S","SOLO DANOS","CHOQUE","RAFAEL URIBE URIBE","BOGOTA DC","2020/11/28 21:13:00+00","4.57450995","-74.12347741"
"A001339348","10546462","2021/08/07","10:52:00","2021","AGOSTO","SABADO","KR 15 -CL 92 ","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2021/08/07 10:52:00+00","4.67604288","-74.05220669"
"A001175865","10518294","2020/07/30","7:02:00","2020","JULIO","JUEVES","CL 68-KR 49G S","CON HERIDOS","ATROPELLO","CIUDAD BOLIVAR","BOGOTA DC","2020/07/30 07:02:00+00","4.57812059","-74.15606666"
"A001177202","10517545","2020/07/02","11:25:00","2020","JULIO","JUEVES","CL 51-KR 91B S","CON HERIDOS","VOLCAMIENTO","BOSA","BOGOTA DC","2020/07/02 11:25:00+00","4.63528688","-74.18340447"
"A000759252","4509269","2018/02/21","10:00:00","2018","FEBRERO","MIERCOLES","KR 19-CL 10","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2018/02/21 09:59:59+00","4.69281303","-74.05099716"
"A18809","4464910","2016/11/20","7:05:00","2016","NOVIEMBRE","DOMINGO","AV AVENIDA BOYACA-CL 77A","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2016/11/20 07:05:00+00","4.69324298","-74.09143584"
